提示,#genre#
1905电影网,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cPZksl&tk=cl177bPI6scY
河南,#genre#
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vvtVvN&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kJ8inS&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=r8t8Hc&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PQMKrq&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FIZRol&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=QsNqpR&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=EJPg2r&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jBtid3&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YhebwG&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WPJLeJ&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=stD6QU&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=w8oRtY&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ATVijx&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aBOY4U&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Hut4cq&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8VC3xW&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PIIfvH&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1lOu7r&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=N2TfNf&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tUQ4gK&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6RZmdw&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RT5rQ0&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZJYnFZ&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iaSJ4L&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=BvxnLX&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6r0yOH&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hzaRIv&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wfuGI3&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4Ca1ER&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4Crjcb&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=G84e5i&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Df1Zfb&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fMEkEe&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=gngr4t&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=BzVmmk&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3guqCm&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZTPej7&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9KDgtH&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=J94SuP&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lLvy3H&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sw3EjY&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jwe2H9&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dlvGt0&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YEgFO4&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zWxtlS&tk=cl177bPI6scY
郑州综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZuzTsD&tk=cl177bPI6scY
开封综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fyEHkD&tk=cl177bPI6scY
开封文旅,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tVY3HE&tk=cl177bPI6scY
兰考综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=VzEHlo&tk=cl177bPI6scY
洛阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PS3yWX&tk=cl177bPI6scY
安阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=P5j0DJ&tk=cl177bPI6scY
鹤壁综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=n51E88&tk=cl177bPI6scY
新乡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=HO01Jm&tk=cl177bPI6scY
焦作综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WlRZRo&tk=cl177bPI6scY
濮阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sXQWSL&tk=cl177bPI6scY
许昌综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2Qoogb&tk=cl177bPI6scY
漯河综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=5Y8lId&tk=cl177bPI6scY
南阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=B3JMPV&tk=cl177bPI6scY
商丘综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fkyU2j&tk=cl177bPI6scY
信阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=EkT9vt&tk=cl177bPI6scY
周口综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8ISN1y&tk=cl177bPI6scY
济源综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=959CC5&tk=cl177bPI6scY
平顶山综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zKRIMe&tk=cl177bPI6scY
三门峡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=xlOHLE&tk=cl177bPI6scY
驻马店综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jKtQ4y&tk=cl177bPI6scY
北京,#genre#
北京卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ABwtnc&tk=cl177bPI6scY
北京文艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7aauTH&tk=cl177bPI6scY
北京纪实科教,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fz5agE&tk=cl177bPI6scY
北京影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kKpbAU&tk=cl177bPI6scY
北京财经,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=5QetqL&tk=cl177bPI6scY
北京体育休闲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2Yw4z3&tk=cl177bPI6scY
北京生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=eCjbBm&tk=cl177bPI6scY
北京新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ppwBZl&tk=cl177bPI6scY
卡酷少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=OjCX9A&tk=cl177bPI6scY
极央,#genre#
CCTV1,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=VnSfFA&tk=cl177bPI6scY
CCTV2,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zA4fM1&tk=cl177bPI6scY
CCTV3,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dpFUM7&tk=cl177bPI6scY
CCTV4,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=n5dMUb&tk=cl177bPI6scY
CCTV5,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=5jrooc&tk=cl177bPI6scY
CCTV5+,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ANPPQA&tk=cl177bPI6scY
CCTV6,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zTGQY2&tk=cl177bPI6scY
CCTV7,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=93HwGx&tk=cl177bPI6scY
CCTV8,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CcH4vZ&tk=cl177bPI6scY
CCTV9,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=x0tNZK&tk=cl177bPI6scY
CCTV10,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=w6TPfM&tk=cl177bPI6scY
CCTV11,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=y0lZD2&tk=cl177bPI6scY
CCTV12,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2cxQag&tk=cl177bPI6scY
CCTV13,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=o8i3KL&tk=cl177bPI6scY
CCTV14,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DtVzHt&tk=cl177bPI6scY
CCTV15,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=h37taK&tk=cl177bPI6scY
CCTV16,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zrrjIC&tk=cl177bPI6scY
CCTV17,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=q7ButC&tk=cl177bPI6scY
极卫,#genre#
北京卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9LjNhH&tk=cl177bPI6scY
东方卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=u6XpTo&tk=cl177bPI6scY
湖南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=t5fusm&tk=cl177bPI6scY
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=v4KQac&tk=cl177bPI6scY
江苏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Tobd9o&tk=cl177bPI6scY
广东卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=bi8iaE&tk=cl177bPI6scY
山东卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=eRi2s9&tk=cl177bPI6scY
东南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MR40z8&tk=cl177bPI6scY
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9xyUap&tk=cl177bPI6scY
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=H2Wo2i&tk=cl177bPI6scY
湖北卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7Yd4s6&tk=cl177bPI6scY
河北卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=swLyzj&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tCVzxd&tk=cl177bPI6scY
四川卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=bg8WyO&tk=cl177bPI6scY
天津卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lVTFkB&tk=cl177bPI6scY
重庆卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=pkprzR&tk=cl177bPI6scY
海南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hmCiTm&tk=cl177bPI6scY
辽宁卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=pcyNdv&tk=cl177bPI6scY
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=nLx3VK&tk=cl177bPI6scY
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=E190ZV&tk=cl177bPI6scY
山西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=f9Hy4m&tk=cl177bPI6scY
陕西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=udliIP&tk=cl177bPI6scY
广西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Nbo2Rd&tk=cl177bPI6scY
江西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=oo183f&tk=cl177bPI6scY
贵州卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aBwwps&tk=cl177bPI6scY
云南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=O1EfxY&tk=cl177bPI6scY
甘肃卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=NNMNLE&tk=cl177bPI6scY
宁夏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=IEYbn6&tk=cl177bPI6scY
青海卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=UZJUop&tk=cl177bPI6scY
内蒙古卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=e5uYd3&tk=cl177bPI6scY
新疆卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zYk67j&tk=cl177bPI6scY
西藏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=gAhlzL&tk=cl177bPI6scY
中国教育1,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jQ294W&tk=cl177bPI6scY
中国教育2,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0wwm1M&tk=cl177bPI6scY
中国教育4,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=x1vvRM&tk=cl177bPI6scY
山东教育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WslJ2k&tk=cl177bPI6scY
嘉佳卡通,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=qgc81r&tk=cl177bPI6scY
哈哈炫动,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aZqjP4&tk=cl177bPI6scY
卡酷少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ovfeyC&tk=cl177bPI6scY
优漫卡通,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sSKcGD&tk=cl177bPI6scY
金鹰卡通,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=qQmARO&tk=cl177bPI6scY
暂停更新,#genre#
TVB生活台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=AK6G9E&tk=cl177bPI6scY
TVB星河(国),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6FiM5u&tk=cl177bPI6scY
TVB功夫(国),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=21Lw67&tk=cl177bPI6scY
PopC电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=D2SEJx&tk=cl177bPI6scY
Now爆谷台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0cgZoR&tk=cl177bPI6scY
Now星影台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CdEEAF&tk=cl177bPI6scY
龙华电影(粤),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=D82U1c&tk=cl177bPI6scY
龙祥时代,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mt6E3q&tk=cl177bPI6scY
好莱坞电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=uyOdOQ&tk=cl177bPI6scY
美亚电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9RcIgf&tk=cl177bPI6scY
东森电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mpUwET&tk=cl177bPI6scY
东森新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=78eklL&tk=cl177bPI6scY
中天新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RX4HHM&tk=cl177bPI6scY
中天新闻2,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FL0n0T&tk=cl177bPI6scY
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iA9VvV&tk=cl177bPI6scY
寰宇新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=giBeA7&tk=cl177bPI6scY
凤凰电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dqaYqG&tk=cl177bPI6scY
星空卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=GNl9Hm&tk=cl177bPI6scY
星空channelV,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=su6SwS&tk=cl177bPI6scY
